stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow,latestReading,parameter,qualifier,unitName
E8030,50.99015,0.1280609999999999,549450.0,123350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E911,51.372501,0.217586,554450.0,166050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
070365,54.244415,-0.8068400000000001,477850.0,483850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
025878,54.823818,-1.36572,440850.0,547850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E8020,50.91155,0.289494,561050.0,114950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E5732,52.124227,0.957474,602550.0,251450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
270669TP,51.292403,-1.035495,467350.0,155250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24632,52.342401,-0.067451,531750.0,273350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
49101,50.481782,-4.701312,208450.0,68150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45100,51.161592,-3.769689,276350.0,141750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
50111,51.163435,-3.937101,264650.0,142250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47144,50.677206,-4.612016,215550.0,89650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22683,51.971772,0.940138,602050.0,234450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E8290,51.434974,-0.3534509999999999,514550.0,171950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24718,52.29472,0.332298,559150.0,268850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E5724,53.088074,0.270439,552150.0,356950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
290578TP,51.367354,0.2044069999999999,553550.0,165450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
000076TP,51.701508,-0.747539,486650.0,201050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
44201,50.613852,-1.958246,403050.0,79350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3323,53.025808,-1.7233839999999998,418650.0,347650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
50105,50.703195,-3.977548,260450.0,91150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
000997,55.58067,-1.645446,422450.0,631950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47160,50.877791,-4.488167,225050.0,111650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47156,50.700026,-4.056719,254850.0,90950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
576635,53.774607,-2.703245,353750.0,431150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E4850,51.359322,1.403568,637050.0,167750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
475212_TG_354,52.205774,-2.572843,360950.0,256550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1747,52.806646,-2.49764,366550.0,323350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24712,52.016759,-0.4881069999999999,503850.0,236450.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
006077,55.207377,-2.040032,397550.0,590350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
51124,51.207152,-3.536655,292750.0,146450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
531179,51.460233,-2.609517,357750.0,173650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3096,52.615214,-2.152813,389750.0,301950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
246726TP,51.610639,-0.3124409999999999,516950.0,191550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
054371,54.419203,-1.515299,431550.0,502750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E8040,50.930862,0.267671,559450.0,117050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
47164,50.501188,-4.060758,253950.0,68850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
46151,50.26339,-3.811942,270950.0,41950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2527,52.191056,-1.087854,462450.0,255150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3604,53.223303,-1.115505,459150.0,369950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E3474,51.322006,1.228535,625050.0,163050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E46361,52.939919,-0.043906,531550.0,339850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22335,51.946435,-0.544307,500150.0,228550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E3220,51.350566,0.7436200000000001,591150.0,164850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
46107,50.58221,-3.897607,265750.0,77550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E24854,51.623807,0.826545,595750.0,195450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45204,50.816541,-3.085152,323650.0,102450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
237740TP,51.600133,0.2589849999999999,556550.0,191450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
043533,53.999217,-0.43093,502950.0,457050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
48102,50.223298,-5.305022,164350.0,41150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
613905,55.089491,-2.693238,355850.0,577450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1086,52.174506,-1.736002,418150.0,252950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
054604,54.32908,-1.456389,435450.0,492750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
53113,51.290973,-1.963375,402650.0,154650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
279941TP,51.396984,-0.540252,501650.0,167450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E26212,51.93437,-0.252319,520250.0,227650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3347,52.905076,-2.37685,374750.0,334250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
50109,50.985116,-3.661811,283450.0,121950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
000180TP,51.618838,0.173236,550550.0,193350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45184,50.728619,-3.475599,295950.0,93150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
569323,53.678587,-2.942358,337850.0,420650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
000028,53.500289,-1.673575,421750.0,400450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7260,50.8635,0.56711,580750.0,110250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45185,51.046267,-3.459994,297750.0,128450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
582970,54.122231,-2.572947,362650.0,469750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2400,51.096946,0.5443129999999999,578250.0,136150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
48103,50.1602,-5.114418,177650.0,33550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
2705SO,50.759531,-0.787028,485650.0,96250.0,,,,,0.0,rainfall,Water,mm
49147,50.391624,-5.071876,181750.0,59150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
035024NE,54.505434,-0.8455800000000001,474850.0,512850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
46167,50.592206,-3.717163,278550.0,78350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E7190,50.811276,0.2192879999999999,556450.0,103650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
577794,53.986056,-2.662577,356650.0,454650.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
588886,54.136092,-3.238939,319150.0,471850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
305111,51.098221,1.155768,621050.0,137950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
558844,53.49079,-1.883147,407850.0,399350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
604742,54.670137,-2.788412,349250.0,530850.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
46168,50.680022,-3.738768,277250.0,88150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
3642,52.762972,-1.234524,451750.0,318650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
562992_,53.535499,-2.263235,382650.0,404350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
510001,51.838464,0.162023,549050.0,217750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
46169,50.516559,-3.841369,269550.0,70150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45186,50.67998,-3.408962,300550.0,87650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
301666,51.131926,0.967934,607750.0,141150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E2561,52.310724,-0.8888389999999999,475850.0,268650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E21326,52.428551,-0.353448,512050.0,282450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E22268,52.041145,0.142627,547050.0,240250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1023SE,51.294661,1.108973,616850.0,159650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
593362,54.614148,-3.157414,325350.0,524950.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
0744SE,51.266892,0.8576269999999999,599450.0,155850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
579623,54.01325,-2.77441,349350.0,457750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
45268,50.701123,-3.117886,321150.0,89650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
0925SE,51.207877,1.383789,636450.0,150850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
0924SE,51.251014,1.322456,631950.0,155450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
563170,53.53478,-2.162144,389350.0,404250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1822SO,50.811276,0.2192879999999999,556450.0,103650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
582191,54.144383,-2.433946,371750.0,472150.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
EdgeH1,53.560463,-2.873303,342250.0,407450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
019271,55.033344,-1.614307,424750.0,571050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E42297,52.061887,0.5462819999999999,574650.0,243450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1930,52.080849,-2.563945,361450.0,242650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
294323,51.206865,0.129446,548850.0,147450.0,,,,,0.0,rainfall,Water,mm
604142,54.889007,-2.708497,354650.0,555150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
017220,55.01952,-1.881881,407650.0,569450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
380002TP,51.571638,-0.289354,518650.0,187250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
463589,51.758734,-2.612081,357850.0,206850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E25173,52.703292,0.697456,582350.0,315150.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E48676,52.307124,1.153055,615050.0,272350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
NelsonGC,53.820527,-2.210336,386250.0,436050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
585122,54.406987,-2.892739,342150.0,501650.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
0323SO,51.246536,0.022379,541250.0,151650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
340767,50.968137,-1.918056,405850.0,118750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E82080,50.391314,-3.739437,276450.0,56050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E84360,50.799653,-3.737529,277650.0,101450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E82040,50.686641,-3.300157,308250.0,88250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E82120,51.116609,-3.940857,264250.0,137050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
574786,53.823309,-2.154144,389950.0,436350.0,,,,,0.3,rainfall,Tipping Bucket Raingauge,mm
015313,55.010561,-2.08518,394650.0,568450.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
3339,52.55502,-1.878268,408350.0,295250.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
Not_Specified,51.514481,0.72348,589070.0,183023.0,,,,,0.0,rainfall,1,mm
575092,53.742978,-2.323663,378750.0,427450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
585160,54.440718,-2.825629,346550.0,505350.0,,,,,0.6,rainfall,Tipping Bucket Raingauge,mm
14880,50.671665,-1.399223,442550.0,85950.0,,,,,0.0,rainfall,Water,mm
E82920,50.598409,-3.460219,296750.0,78650.0,,,,,0.0,rainfall,1,mm
E82960,50.475407,-3.581856,287850.0,65150.0,,,,,0.0,rainfall,1,mm
1775,52.27751,-1.599081,427450.0,264450.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E84540,51.134635,-4.240361,243350.0,139650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E84500,51.195117,-3.978505,261850.0,145850.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E85220,51.281519,-3.258099,312350.0,154350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
1772,51.793782,-2.615455,357650.0,210750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
592850,54.532336,-3.062374,331350.0,515750.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
075497,53.815189,-1.823015,411750.0,435450.0,,,,,0.1,rainfall,Tipping Bucket Raingauge,mm
540001RG,51.527809,0.085279,544750.0,183050.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
588006,54.378286,-3.103039,328450.0,498650.0,,,,,0.2,rainfall,Tipping Bucket Raingauge,mm
Egerton1,53.636515,-2.448375,370450.0,415650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
605324,54.583702,-3.237013,320150.0,521650.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E60880,51.164146,-1.894828,407450.0,140550.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
E82840,50.359071,-4.639498,212350.0,54350.0,,,,,0.0,rainfall,Tipping Bucket Raingauge,mm
